"id_grid","lat","lon"
707751,0.641742512877871,-77.0306117776845
518613,0.641747742590368,-77.021640360325
344687,0.64175815530451,-77.003697307017
118192,0.641763337670725,-76.9947256718672
115304,0.641853921265467,-76.8332241273945
829006,0.641863670271242,-76.8152781253562
309815,0.641868520660511,-76.8063050230514
630514,0.650752682885645,-77.0665020485004
777648,0.6507580502019,-77.0575309082404
512130,0.650763401521726,-77.0485596943567
248357,0.650768736846445,-77.0395884073209
270420,0.650774056036829,-77.0306170468195
926046,0.650779359193066,-77.0216456131093
872761,0.650784646286705,-77.0126741073837
270273,0.650789917501934,-77.0037025287169
651960,0.650795172972514,-76.9947308774582
902245,0.650891977035475,-76.8242560658601
526775,0.65089691179129,-76.8152830149705
697008,0.650945376618164,-76.7255488238552
364617,0.650950134889307,-76.7165750410802
313175,0.65095487709922,-76.7076011931023
756530,0.650959603397321,-76.6986272802663
790492,0.659767507871667,-77.0934204791447
606429,0.65977299838454,-77.0844495449076
996988,0.65978393002845,-77.0665074545645
973066,0.65978937175819,-77.0575362980878
337804,0.659794796943798,-77.0485650681713
558055,0.659800206146571,-77.039593765141
612033,0.659805599000571,-77.0306223886804
266281,0.659810975543448,-77.0216509392186
615712,0.659816335699911,-77.012679416892
517425,0.659821679858232,-77.0037078225534
905767,0.6599744475179,-76.7345273539095
273479,0.659979287900205,-76.7255536207226
349468,0.659984112012414,-76.7165798217137
556526,0.659998486481737,-76.689658034945
703984,0.66879294922398,-77.1023968831507
501976,0.66880964485507,-77.0754840327187
994032,0.668820692631602,-77.0575417618212
109314,0.668826192165182,-77.0485705154685
219294,0.668837141315024,-77.0306278036483
297684,0.668842591403444,-77.0216563377183
890686,0.669008292825126,-76.7345322322777
590014,0.669013198888342,-76.7255584828489
569876,0.669018088708629,-76.7165846677751
862530,0.66903748323823,-76.6806887572681
803699,0.677823896551093,-77.1024025028066
690903,0.677840816651366,-77.0754896030023
825931,0.678047109618049,-76.7255634102012
131978,0.678057003923127,-76.7076156822478
746951,0.67806192623903,-76.698641720218
388795,0.678066831521559,-76.6896676937812
506249,0.686849094775342,-77.1113790315028
590451,0.686866290368185,-77.0844663048921
569366,0.686871988245213,-77.0754952474039
956422,0.686877669554607,-77.0665241153794
438565,0.69588579001339,-77.102413966152
666861,0.695891597023233,-77.0934430403538
880140,0.695897386814328,-77.0844720400158
365597,0.695903159555213,-77.0755009655602
951454,0.903978801937245,-76.6090367476254
330446,0.913007143422895,-76.6180181941386
272240,0.913019912168958,-76.6000679192243
779192,0.922035335103496,-76.6269996858489
319666,0.922041816638633,-76.6180246197135
720834,0.922054711397725,-76.6000743000981
357049,0.93106337694348,-76.6359812225941
180167,0.931076489580531,-76.6180311083347
688292,0.931083011456347,-76.6090559568519
725599,0.94009126811268,-76.6449628046288
987781,0.94010455374578,-76.6270127712964
826734,0.940111162038222,-76.6180376594847
570899,0.949119007799105,-76.6539444332022
992040,0.949132467526373,-76.6359944795721
207688,0.949139162498453,-76.6270194083813
908140,0.949152482082302,-76.6090690760305
319804,0.958153424402109,-76.653951203457
506551,0.958167012168837,-76.6360012034639
134689,0.958180505531326,-76.6180509506726
926972,0.967194710243495,-76.6449830458172
837913,1.32746853741861,-77.5425678390435
963478,1.32748120331823,-77.533599106366
705727,1.32749383649236,-77.5246302886494
941016,1.32750643675968,-77.515661385778
367104,1.3364827045163,-77.5515491913639
792422,1.33649548914314,-77.5425805118572
386701,1.33650824095956,-77.5336117468989
241626,1.33652095987814,-77.5246428964828
833117,1.33653364611038,-77.5156739611146
377890,1.33654629917577,-77.5067049405361
688543,1.34552243996981,-77.5425932706295
779229,1.34553527771322,-77.5336244728912
209689,1.34554808246422,-77.5246555897315
